stand,latcoord,longcoord
C13,50.04886888888889,8.57973
C14,50.049033888888886,8.580668888888889
C15,50.04931694444444,8.581805
C16,50.049593055555555,8.582939999999999
D1,50.050643888888885,8.58750888888889
D1A,50.050643888888885,8.58750888888889
D4,50.05038,8.586450000000001
D4A,50.05038,8.586450000000001
D4B,50.05022222222222,8.586208333333333
D5,50.05014611111111,8.585413888888889
D5A,50.05014611111111,8.585413888888889
D8,50.04990111111111,8.58435388888889
D8A,50.04990111111111,8.58435388888889
E2,50.05089888888889,8.588536944444446
E2A,50.05089888888889,8.588536944444446
E5,50.05118694444444,8.589773055555556
E5B,50.05098611111111,8.589583333333334
E5A,50.05118694444444,8.589773055555556
E6,50.051448888888885,8.590811111111112
E6A,50.051448888888885,8.590811111111112
E9,50.05168611111111,8.591871111111113
E9A,50.05168611111111,8.591871111111113
V94,50.04957361111111,8.598785833333334
V95,50.049347777777776,8.597854444444446
V96,50.049119166666664,8.59689138888889
V97,50.048876111111106,8.595923055555556
V106,50.04933,8.592541944444445
V107,50.049971944444444,8.59218888888889
V108,50.04915888888889,8.591901111111111
V109,50.04980611111111,8.591526111111111
V110,50.04897388888889,8.591153055555557
V111,50.049634999999995,8.590760000000001
V112,50.04881611111111,8.59046388888889
V113,50.049305,8.589421111111111
V114,50.048655,8.589793055555557
V115,50.04913194444444,8.588665
V116,50.04846388888889,8.589046944444444
V117,50.04897388888889,8.588013055555557
V118,50.04832305555556,8.588383055555557
V119,50.04845138888889,8.585813333333334
V120,50.04839986111111,8.585567222222224
V121,50.04827125,8.584990972222222
V122,50.04817472222222,8.584593194444444
V123,50.04807069444445,8.584153333333333
V124,50.04795375,8.583638472222223
V125,50.04788083333333,8.583336388888888
V126,50.04767916666667,8.582469166666666
V127,50.04759305555555,8.582115555555555
V128,50.04749972222222,8.581721388888889
V129,50.04737402777778,8.581208055555557
V130,50.04731013888889,8.58093486111111
V134,50.043958333333336,8.570319444444443
V135,50.04388888888889,8.57
V136,50.04381944444444,8.569708333333335
V143,50.045384999999996,8.562331944444445
V144,50.04557694444444,8.563126111111112
V153x,50.041525,8.559591111111112
V155x,50.04137722222222,8.558864166666666
V156x,50.041283333333325,8.558474722222222
V157,50.04119874999999,8.558113472222223
V158,50.04108388888889,8.557646666666667
V159,50.04099375,8.55725513888889
V160,50.04089888888889,8.556830694444445
V161,50.04079694444444,8.55640125
V162,50.0407,8.555986805555555
V163,50.04056305555555,8.555400694444446
V164,50.03953111111111,8.551148055555556
V166,50.038933888888884,8.54882
V167,50.03870388888889,8.547884999999999
V168,50.038485,8.54695
V169,50.038219999999995,8.545846944444444
V170,50.03798611111111,8.54491611111111
V171A,50.03725,8.542305555555554
V171,50.03722222222222,8.542180555555555
V171B,50.03713888888889,8.541847222222223
V172,50.037011944444444,8.541393888888889
V173A,50.03691666666667,8.540930555555555
V173,50.03684722222222,8.540652777777778
V173B,50.03680555555555,8.540430555555556
V174,50.03655805555555,8.539455
V175,50.03639305555556,8.538688888888888
V176,50.03619888888889,8.537938055555555
V177,50.036028055555555,8.537283888888888
V178,50.035873055555555,8.536595
V266,50.037113194444444,8.525474444444445
V267,50.03696319444444,8.524809722222223
V268,50.03683291666667,8.524204722222223
V269,50.03669319444444,8.52360513888889
V270,50.03654041666667,8.523075416666668
V328,50.02951736111111,8.56863625
V326,50.02881541666667,8.569040416666667
V324,50.02814111111111,8.569406805555555
V322,50.027507222222226,8.569789305555556
F211,50.039608888888885,8.54373388888889
F212,50.040233055555554,8.543376944444445
F213,50.04004,8.545538888888888
F214,50.040675,8.545221944444444
F215,50.04055388888889,8.547675
F216,50.041174999999996,8.547303055555556
F219x,50.041668888888886,8.549766944444444
F220x,50.041135,8.550136944444445
F221,50.038777777777774,8.541555555555556
F222,50.03890277777778,8.541486111111112
F223,50.03910888888889,8.54125611111111
F224x,50.03941666666667,8.541194444444445
F225x,50.0395,8.541138888888888
F231,50.03801194444444,8.53508888888889
F232,50.037708055555555,8.533746944444445
F233,50.03737694444444,8.532391944444445
F234,50.03708888888889,8.531026944444445
F235,50.03679388888889,8.529810000000001
F237,50.03749722222222,8.527631666666668
F238,50.037213055555554,8.526480972222224
S501,50.02992305555556,8.563908055555556
S503,50.03047,8.563601944444445
S504,50.03003111111111,8.561753888888889
S505,50.031058888888886,8.563321944444445
S506,50.03062888888889,8.561421944444445
S507,50.03160805555555,8.56299888888889
S508,50.031171944444445,8.56110888888889
S601,50.03138888888889,8.567401111111112
S602,50.0309,8.56532
S603,50.032091944444446,8.567035
S604,50.031578055555556,8.564933055555557
S401,50.03004972222222,8.557382222222223
S402,50.02976972222222,8.556020555555556
S403,50.03016,8.557841111111111
S404,50.02968,8.555610833333334
S405,50.03026055555556,8.558289722222224
S406,50.02957,8.555229722222222
S407,50.03037111111111,8.558750833333335
S408,50.02945916666667,8.554830555555556
S409,50.03046944444444,8.559199166666668
S410,50.02937,8.554430555555557
S411,50.03057972222222,8.5596525
S412,50.02927916666667,8.554041944444446
S413,50.03068972222222,8.560099444444445
S414,50.029176944444444,8.553642777777778
S416,50.029069166666666,8.553201666666668
S418,50.02896888888889,8.552791666666668
S420,50.0288775,8.552394444444445
V701,50.02188722222222,8.531879444444446
